CRN,Subject,Title,Hours,Instructor,Days,Start Time,End Time,Location,Seats Available
10938,BIOL 1108L SC,Principles of Biology II Lab,1,"Staff, UnknownCarroll, Gwendolyn",T,2:00 PM,4:50 PM,T,
10569,BIOL 1002L SG,Intro Biology II Lab: Life,1,"Mathews, Ashley Lor",M,4:00 PM,5:50 PM,T,
10135,BIOL 1001 SB,Intro Biology I: Environ,3,"Leege, Lissa",MW,2:30 PM,3:45 PM,T,
13600,BIOL 2251L AH,Anatomy and Physiology I Lab,1,"Johnson, Abigail",M,2:00 PM,3:50 PM,T,
10580,BIOL 1002L SM,Intro Biology II Lab: Life,1,"Mathews, Ashley Lor",T,2:00 PM,3:50 PM,T,
12254,BIOL 5448G SA,Mammalogy,4,"Cawthorn, Michelle",MW,2:30 PM,5:20 PM,T,
10563,BIOL 1002L SC,Intro Biology II Lab: Life,1,"Mathews, Ashley Lor",M,12:00 PM,1:50 PM,T,
12334,BIOL 1331 SA,Insects and People,3,"Mondor, Edward",TR,12:30 PM,1:45 PM,T,
13593,BIOL 2251L AA,Anatomy and Physiology I Lab,1,"Johnson, Abigail",M,8:00 AM,9:50 AM,T,
10230,BIOL 1108L H01,Honors Princ of Biology II Lab,1,"Aumack, Craig",R,2:00 PM,4:50 PM,T,
13585,BIOL 2252L AJ,Anatomy and Physiology II Lab,1,"Johnson, Abigail",T,4:00 PM,5:50 PM,T,
10956,BIOL 2260K SB,Foundations of Micro. Lab,0,"Chowdhury, Wasimul",M,12:20 PM,2:10 PM,T,
12299,BIOL 7090 SA,Ecohydrology,4,"Moore, Georgianne",TR,2:00 PM,4:50 PM,T,
10247,BIOL 1001L SF,Intro Biology I Lab: Environ,1,"Mathews, Ashley Lor",T,10:00 AM,11:50 AM,T,
10169,BIOL 1108 SB,Principles of Biology II,3,"Mathews, Ashley Lor",MWF,1:25 PM,2:15 PM,T,
10137,BIOL 1001 SC,Intro Biology I: Environ,3,"Park, Isaac",TR,12:30 PM,1:45 PM,T,
10242,BIOL 1001L SA,Intro Biology I Lab: Environ,1,"Mathews, Ashley Lor",M,10:00 AM,11:50 AM,T,
10229,BIOL 1108 H02,Honors Principles of Bio II,3,"Aumack, Craig",MWF,9:05 AM,9:55 AM,T,
12228,BIOL 5230G SA,Comparative Animal Physiology,4,"Lewis, JohanneMans, Robert",TR,12:30 PM,1:45 PM,T,
12228,BIOL 5230G SA,Comparative Animal Physiology,4,"Lewis, JohanneMans, Robert",W,12:30 PM,1:45 PM,T,
10183,BIOL 2252 A,Anatomy and Physiology II,3,"Johnson, Abigail",MW,10:10 AM,11:25 AM,T,
10864,BIOL 1107L SO,Principles of Biology I Lab,1,"Lewis, Johanne",F,9:05 AM,11:55 AM,T,
12227,BIOL 5248G SA,Immunology,4,"Brown, Lisa",W,12:30 PM,3:20 PM,T,
12227,BIOL 5248G SA,Immunology,4,"Brown, Lisa",TR,12:30 PM,3:20 PM,T,
13584,BIOL 2252L AH,Anatomy and Physiology II Lab,1,"Johnson, Abigail",F,2:00 PM,3:50 PM,T,
10252,BIOL 1001L SK,Intro Biology I Lab: Environ,1,"Mathews, Ashley Lor",T,4:00 PM,5:50 PM,T,
13594,BIOL 2251L AB,Anatomy and Physiology I Lab,1,"Johnson, Abigail",T,8:00 AM,9:50 AM,T,
12196,BIOL 5142 SA,Molecular Biotechniques,4,"Cutler, Christophe",TR,2:00 PM,4:50 PM,T,
12249,BIOL 5445 SA,Herpetology,4,"McBrayer, Lance",TR,9:30 AM,10:45 AM,T,
12249,BIOL 5445 SA,Herpetology,4,"McBrayer, Lance",T,9:30 AM,10:45 AM,T,
10244,BIOL 1001L SC,Intro Biology I Lab: Environ,1,"Mathews, Ashley Lor",M,2:00 PM,3:50 PM,T,
10249,BIOL 1001L SH,Intro Biology I Lab: Environ,1,"Mathews, Ashley Lor",T,12:00 PM,1:50 PM,T,
10851,BIOL 1107L SB,Principles of Biology I Lab,1,"Staff, UnknownSvec, Lace",M,4:40 PM,7:30 PM,T,
10216,BIOS 7533 A,Analysis with Missing Data,3,"Alliu, Ibrahim",TR,2:00 PM,3:15 PM,T,
10186,BIOS 7131 A,Survival Analysis,3,"Yu, Lili",T,3:30 PM,5:15 PM,T,
10179,BIOS 7136 A,Topics of Inference in Bios II,3,"Kersey, Jing",TR,2:00 PM,3:15 PM,T,
10223,BIOS 9333 A,Applied Long Data Analysis,3,"Alliu, Ibrahim",TR,11:00 AM,12:15 PM,T,
10222,BIOS 9134 A,Stochastic Processes Biol Sys,3,"Kersey, Jing",TR,3:30 PM,4:45 PM,T,
10218,BIOS 9133 A,Adv Stat Theory Bios II,3,"Samawi, Hani",TR,9:30 AM,10:45 AM,T,
12636,BMED 3100 SA,Pathways in Biomedical Science,3,"Mateer, Scott",MW,4:00 PM,5:15 PM,T,
12560,BUSA 4131 C,Strategic Management,3,"De Melo Galdino, Katia",TR,9:30 AM,10:45 AM,T,
12563,BUSA 4131 F,Strategic Management,3,"Marvil, Charles",TR,12:30 PM,1:45 PM,T,
12556,BUSA 4131 A,Strategic Management,3,"Sproul, Curtis",MWF,10:10 AM,11:00 AM,T,
11041,BUSA 1105 E,Introduction to Business,3,"Staff, Unknown",MWF,1:25 PM,2:15 PM,T,
11040,BUSA 1105 D,Introduction to Business,3,"Staff, Unknown",TR,9:30 AM,10:45 AM,T,
11039,BUSA 1105 C,Introduction to Business,3,"Staff, Unknown",MWF,9:05 AM,9:55 AM,T,
11042,BUSA 1105 F,Introduction to Business,3,"Staff, Unknown",TR,2:00 PM,3:15 PM,T,
12558,BUSA 4131 B,Strategic Management,3,"Garofolo, Andrew",MWF,9:05 AM,9:55 AM,T,
12561,BUSA 4131 D,Strategic Management,3,"De Melo Galdino, Katia",TR,11:00 AM,12:15 PM,T,
11036,BUSA 1105 A,Introduction to Business,3,"Staff, Unknown",MWF,8:00 AM,8:50 AM,T,
13771,BUSA 4131 H,Strategic Management: EIR,3,"Staff, Unknown",W,2:00 PM,4:30 PM,T,
12564,BUSA 4131 G,Strategic Management,3,"Marvil, Charles",TR,2:00 PM,3:15 PM,T,
11038,BUSA 1105 B,Introduction to Business,3,"Staff, Unknown",MWF,12:20 PM,1:10 PM,T,
12562,BUSA 4131 E,Strategic Management,3,"Marvil, Charles",MW,4:00 PM,5:15 PM,T,
13815,CENG 5436 A,Intro to C-R Photogrammetry,3,"Staff, Unknown",F,9:00 AM,2:25 PM,T,
13801,CENG 5336G A,Intro to Finite Elements,3,"Staff, Unknown",TR,9:30 AM,10:45 AM,T,
13816,CENG 5436G A,Intro to C-R Photogrammetry,3,"Staff, Unknown",F,9:00 AM,2:25 PM,T,
13684,CENG 1133 B,Engr Graph Civil & Const Engr,3,"Staff, Unknown",MW,12:20 PM,2:00 PM,T,
13793,CENG 5234 A,Asphalt Mix Design,3,"Staff, Unknown",TR,11:00 AM,12:40 PM,T,
13706,CENG 2131 A,Civil Engr Fluid Mechanics,3,"Staff, Unknown",MW,10:10 AM,11:50 AM,T,
13794,CENG 5234G A,Asphalt Mix Design,3,"Staff, Unknown",TR,11:00 AM,12:40 PM,T,
13790,CENG 5136G A,Watershed Management,3,"Staff, Unknown",MW,10:10 AM,11:25 AM,T,
13791,CENG 5232 A,Foundation Design,3,"Staff, Unknown",MW,4:40 PM,5:20 PM,T,
13755,CENG 4539 A,Senior Project,3,"Staff, Unknown",F,9:05 AM,11:45 AM,T,
13711,CENG 3131 A,Intro to Environ Engr,3,"Staff, Unknown",MW,2:30 PM,4:10 PM,T,
13710,CENG 2231 B,Surveying,3,"Staff, Unknown",TR,2:30 PM,4:10 PM,T,
13744,CENG 3233 A,Civil Engineering Materials,3,"Staff, Unknown",TR,5:00 PM,6:45 PM,T,
13800,CENG 5336 A,Intro to Finite Elements,3,"Staff, Unknown",TR,9:30 AM,10:45 AM,T,
13714,CENG 3232 A,Soil Mechanics,3,"Staff, Unknown",MW,5:00 PM,6:40 PM,T,
13709,CENG 2231 A,Surveying,3,"Staff, Unknown",MW,2:30 PM,4:10 PM,T,
13789,CENG 5136 A,Watershed Management,3,"Staff, Unknown",MW,10:10 AM,11:25 AM,T,
13792,CENG 5232G A,Foundation Design,3,"Staff, Unknown",MW,4:40 PM,5:20 PM,T,
13635,CENG 1133 A,Engr Graph Civil & Const Engr,3,"Staff, Unknown",MW,8:00 AM,9:40 AM,T,
13712,CENG 3132 A,Intro to W&Ww Treatment,3,"Staff, Unknown",MW,10:10 AM,11:50 AM,T,
10226,CHBE 9230 A,Comm-Base Pub Hlth Plan Eval,3,"Hansen, Andrew",TR,2:00 PM,3:15 PM,T,
10373,CHBE 9630 01H,Seminar in Comm Hlth,3,"Staff, Unknown",F,,,T,
10371,CHBE 9331 A,Hlth Dis Rural Underserved,3,"Poku, Benjamin",T,6:30 PM,9:15 PM,T,
14270,CHEM 5000 ZA,Adv Topics in Biochemistry,3,"Dela Cerna, Mark Vince",T,3:30 PM,6:00 PM,T,
10405,CHEM 1151K AB,Survey of Chemistry I Lab,0,"Staff, Unknown",T,8:00 AM,10:50 AM,T,
10651,CHEM 3402 AB,Organic Chemistry II Lab,0,"Staff, Unknown",M,2:30 PM,5:20 PM,T,
13634,CHEM 1211K CD,Principles of Chemistry I Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10594,CHEM 1310 AA,Comprehensive Gen Chem Lab,0,"Staff, Unknown",R,11:00 AM,1:50 PM,T,
10444,CHEM 1212K DC,Principles of Chemistry II Lab,0,"Staff, Unknown",R,11:00 AM,1:50 PM,T,
10217,CHEM 1212K B,Principles of Chemistry II,4,"Staff, Unknown",TR,11:00 AM,12:15 PM,T,
10604,CHEM 2100 A,Analytical Chemistry,4,"Staff, Unknown",TR,9:30 AM,10:45 AM,T,
10438,CHEM 1212K CC,Principles of Chemistry II Lab,0,"Staff, Unknown",W,8:00 AM,10:50 AM,T,
10407,CHEM 1151K AD,Survey of Chemistry I Lab,0,"Staff, Unknown",M,11:15 AM,2:05 PM,T,
10418,CHEM 1211K BD,Principles of Chemistry I Lab,0,"Staff, Unknown",T,11:00 AM,1:50 PM,T,
10412,CHEM 1211K AB,Principles of Chemistry I Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10657,CHEM 3402 C,Organic Chemistry II,4,"Staff, Unknown",TR,11:00 AM,12:15 PM,T,
10675,CHEM 5310 A,Polymer Materials,3,"Staff, Unknown",TR,8:00 AM,9:15 AM,T,
10434,CHEM 1212K BC,Principles of Chemistry II Lab,0,"Staff, Unknown",W,2:30 PM,5:20 PM,T,
10225,CHEM 1310 A,Comprehensive Gen Chemistry,4,"Staff, Unknown",TR,8:00 AM,9:15 AM,T,
10406,CHEM 1151K AC,Survey of Chemistry I Lab,0,"Staff, Unknown",M,11:15 AM,2:05 PM,T,
10613,CHEM 3300 AA,Inorganic Chemistry Lab,0,"Staff, Unknown",W,2:30 PM,5:20 PM,T,
10212,CHEM 1211K B,Principles of Chemistry I,4,"Staff, Unknown",TR,2:00 PM,3:15 PM,T,
10219,CHEM 1212K C,Principles of Chemistry II,4,"Staff, Unknown",TR,3:30 PM,4:45 PM,T,
10655,CHEM 3402 BA,Organic Chemistry II Lab,0,"Staff, Unknown",M,11:15 AM,2:05 PM,T,
10662,CHEM 3501 AA,Chem Kinetics & Thermo Lab,0,"Staff, Unknown",M,2:30 PM,5:20 PM,T,
10221,CHEM 1212K D,Principles of Chemistry II,4,"Staff, Unknown",TR,2:00 PM,3:15 PM,T,
10417,CHEM 1211K BC,Principles of Chemistry I Lab,0,"Staff, Unknown",T,11:00 AM,1:50 PM,T,
10648,CHEM 3402 A,Organic Chemistry II,4,"Staff, Unknown",MWF,12:20 PM,1:10 PM,T,
10640,CHEM 3401 BA,Organic Chemistry I Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10654,CHEM 3402 B,Organic Chemistry II,4,"Staff, Unknown",MWF,9:05 AM,9:55 AM,T,
10436,CHEM 1212K CA,Principles of Chemistry II Lab,0,"Staff, Unknown",R,8:00 AM,10:50 AM,T,
10676,CHEM 5310G A,Polymer Materials,3,"Staff, Unknown",TR,8:00 AM,9:15 AM,T,
10678,CHEM 5110G A,Environmental Chemistry,3,"Staff, Unknown",MWF,12:20 PM,1:10 PM,T,
10416,CHEM 1211K BB,Principles of Chemistry I Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10610,CHEM 3300 A,Inorganic Chemistry,4,"Staff, Unknown",MWF,9:05 AM,9:55 AM,T,
10666,CHEM 3502 A,Intro to Quantum Chemistry,4,"Staff, Unknown",TR,12:30 PM,1:45 PM,T,
10677,CHEM 5110 A,Environmental Chemistry,3,"Staff, Unknown",MWF,12:20 PM,1:10 PM,T,
10659,CHEM 3402 CB,Organic Chemistry II Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10440,CHEM 1212K CD,Principles of Chemistry II Lab,0,"Staff, Unknown",W,8:00 AM,10:50 AM,T,
10420,CHEM 1211K CA,Principles of Chemistry I Lab,0,"Staff, Unknown",W,2:30 PM,5:20 PM,T,
10596,CHEM 1310 AB,Comprehensive Gen Chem Lab,0,"Staff, Unknown",R,11:00 AM,1:50 PM,T,
10446,CHEM 1212K DD,Principles of Chemistry II Lab,0,"Staff, Unknown",R,11:00 AM,1:50 PM,T,
10421,CHEM 1211K CB,Principles of Chemistry I Lab,0,"Staff, Unknown",W,2:30 PM,5:20 PM,T,
10639,CHEM 3401 B,Organic Chemistry I,4,"Staff, Unknown",TR,9:30 AM,10:45 AM,T,
10660,CHEM 3501 A,Chem Kinetics & Thermodynam,4,"Staff, Unknown",MWF,10:10 AM,11:00 AM,T,
10642,CHEM 3401 C,Organic Chemistry I,4,"Staff, Unknown",TR,11:00 AM,12:15 PM,T,
10634,CHEM 3401 A,Organic Chemistry I,4,"Staff, Unknown",TR,8:00 AM,9:15 AM,T,
10415,CHEM 1211K BA,Principles of Chemistry I Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10683,CHEM 7630 A,Graduate Seminar,3,"Staff, Unknown",R,2:00 PM,3:15 PM,T,
10410,CHEM 1211K AA,Principles of Chemistry I Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10428,CHEM 1212K AC,Principles of Chemistry II Lab,0,"Staff, Unknown",M,11:15 AM,2:05 PM,T,
10419,CHEM 1211K C,Principles of Chemistry I,4,"Staff, Unknown",TR,9:30 AM,10:45 AM,T,
10435,CHEM 1212K BD,Principles of Chemistry II Lab,0,"Staff, Unknown",W,2:30 PM,5:20 PM,T,
10605,CHEM 2100 AA,Analytical Chemistry Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10429,CHEM 1212K AD,Principles of Chemistry II Lab,0,"Staff, Unknown",M,11:15 AM,2:05 PM,T,
10210,CHEM 1211K A,Principles of Chemistry I,4,"Staff, Unknown",TR,12:30 PM,1:45 PM,T,
10592,CHEM 1212K E,Honors Principles of Chem II,4,"Staff, Unknown",MWF,11:15 AM,12:05 PM,T,
10414,CHEM 1211K AD,Principles of Chemistry I Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10656,CHEM 3402 BB,Organic Chemistry II Lab,0,"Staff, Unknown",M,11:15 AM,2:05 PM,T,
10606,CHEM 2100 AB,Analytical Chemistry Lab,0,"Staff, Unknown",R,11:00 AM,1:50 PM,T,
10667,CHEM 3502 AA,Intro to Quantum Chemistry Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10427,CHEM 1212K AB,Principles of Chemistry II Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10645,CHEM 3401 CA,Organic Chemistry I Lab,0,"Staff, Unknown",R,8:00 AM,10:50 AM,T,
13633,CHEM 1211K CC,Principles of Chemistry I Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10425,CHEM 1212K AA,Principles of Chemistry II Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10646,CHEM 3401 CB,Organic Chemistry I Lab,0,"Staff, Unknown",R,8:00 AM,10:50 AM,T,
10597,CHEM 1310 AC,Comprehensive Gen Chem Lab,0,"Staff, Unknown",F,11:15 AM,2:05 PM,T,
10413,CHEM 1211K AC,Principles of Chemistry I Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10431,CHEM 1212K BA,Principles of Chemistry II Lab,0,"Staff, Unknown",M,2:30 PM,5:20 PM,T,
10649,CHEM 3402 AA,Organic Chemistry II Lab,0,"Staff, Unknown",M,2:30 PM,5:20 PM,T,
10214,CHEM 1212K A,Principles of Chemistry II,4,"Staff, Unknown",TR,9:30 AM,10:45 AM,T,
10432,CHEM 1212K BB,Principles of Chemistry II Lab,0,"Staff, Unknown",M,2:30 PM,5:20 PM,T,
10635,CHEM 3401 AA,Organic Chemistry I Lab,0,"Staff, Unknown",R,11:00 AM,1:50 PM,T,
10641,CHEM 3401 BB,Organic Chemistry I Lab,0,"Staff, Unknown",W,11:15 AM,2:05 PM,T,
10208,CHEM 1151K A,Survey of Chemistry I,4,"Staff, Unknown",MWF,9:05 AM,9:55 AM,T,
10442,CHEM 1212K DA,Principles of Chemistry II Lab,0,"Staff, Unknown",F,8:00 AM,10:50 AM,T,
10637,CHEM 3401 AB,Organic Chemistry I Lab,0,"Staff, Unknown",R,11:00 AM,1:50 PM,T,
10658,CHEM 3402 CA,Organic Chemistry II Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10680,CHEM 7335 A,Coatings Technology,3,"Staff, Unknown",W,6:00 PM,8:30 PM,T,
10404,CHEM 1151K AA,Survey of Chemistry I Lab,0,"Staff, Unknown",T,8:00 AM,10:50 AM,T,
10443,CHEM 1212K DB,Principles of Chemistry II Lab,0,"Staff, Unknown",F,8:00 AM,10:50 AM,T,
10437,CHEM 1212K CB,Principles of Chemistry II Lab,0,"Staff, Unknown",R,8:00 AM,10:50 AM,T,
10593,CHEM 1212K EA,Honors Principles Chem II Lab,0,"Staff, Unknown",T,2:00 PM,4:50 PM,T,
10599,CHEM 1310 AD,Comprehensive Gen Chem Lab,0,"Staff, Unknown",F,11:15 AM,2:05 PM,T,
10919,CHIN 3030 11H,Chinese Naming Tradition,3,"Zhang, Zuotang",MW,2:30 PM,3:45 PM,T,
10385,COHE 7535 A,Health Beh Theory & Imp Sci,3,"Chopak-Foss, Joanne",TR,2:00 PM,3:15 PM,T,
10379,COHE 7231 A,Rsrch Mthds in Community Hlth,3,"Poku, Benjamin",TR,11:00 AM,12:15 PM,T,
10382,COHE 7238 A,Communication for Change,3,"Thomas, James",TR,12:30 PM,1:45 PM,T,
12511,COMM 1110 AB,Public Speaking,3,"Plew, Melissa",MWF,11:15 AM,12:05 PM,T,
13569,COMM 1110 E,Public Speaking,3,"Davis, Susan",MW,2:30 PM,3:45 PM,T,
11007,COMM 3337 B,Mass Communication Law,3,"Muller, Lisa",MW,12:20 PM,1:35 PM,T,
12506,COMM 1110 JB,Public Speaking,3,"Plew, Melissa",MWF,10:10 AM,11:00 AM,T,
11011,COMM 5333 A,Theories of Mass Comm,3,"Bayliss, Lauren",TR,5:30 PM,6:45 PM,T,
12625,COMM 1110 D,Public Speaking,3,"Spikes, Antonio",TR,12:30 PM,1:45 PM,T,
11013,COMM 5333G A,Theories of Mass Communication,3,"Bayliss, Lauren",TR,5:30 PM,6:45 PM,T,
11005,COMM 3337 A,Mass Communication Law,3,"Muller, Lisa",MW,10:10 AM,11:25 AM,T,
11332,COMM 7500 A,Leadersh & Effective Small Gro,3,"Higgs, Haley",TR,3:30 PM,4:45 PM,T,
11270,COMM 7100 A,Pcl Research,3,"Park, Daniel",W,5:30 PM,8:15 PM,T,
13572,COMM 1110 H,Public Speaking,3,"Davis, Susan",TR,2:00 PM,3:15 PM,T,
12624,COMM 1100 A,Human Communication,3,"Wheaton, Patrick",TR,11:00 AM,12:15 PM,T,
13570,COMM 1110 F,Public Speaking,3,"Davis, Susan",MW,4:00 PM,5:15 PM,T,
11335,COMM 3430 A,Media Management and Sales,3,"Cummings, Dean",MW,2:30 PM,3:45 PM,T,
12510,COMM 1110 A,Public Speaking,3,"Plew, Melissa",MWF,11:15 AM,12:05 PM,T,
11009,COMM 3530 01H,Media Ethics,3,"Kowalewski, Jennifer",TR,8:00 AM,9:15 AM,T,
11000,COMM 2332 01H,Media and Society,3,"Davis, Tyson",MWF,9:05 AM,9:55 AM,T,
12508,COMM 1110 JA,Public Speaking,3,"Plew, Melissa",MWF,10:10 AM,11:00 AM,T,
11330,COMM 7300 A,Applied Crisis Communication,3,"Hughes, Jolyon",MW,4:00 PM,5:15 PM,T,
12509,COMM 1110 AA,Public Speaking,3,"Plew, Melissa",MWF,11:15 AM,12:05 PM,T,
12507,COMM 1110 J,Public Speaking,3,"Plew, Melissa",MWF,10:10 AM,11:00 AM,T,
13571,COMM 1110 G,Public Speaking,3,"Davis, Susan",TR,11:00 AM,12:15 PM,T,
12627,COMS 3030 A,American Public Address,3,"Wheaton, Patrick",TR,2:00 PM,3:15 PM,T,
12634,COMS 5331G A,Communication and Conflict,3,"Bridges, Shana",MW,4:00 PM,5:15 PM,T,
12633,COMS 5331 A,Communication and Conflict,3,"Bridges, Shana",MW,4:00 PM,5:15 PM,T,
12628,COMS 3332 A,Small Group Communication,3,"Davis, Susan",MW,10:10 AM,11:25 AM,T,
12626,COMS 2330 A,Intro to Comm Research,3,"Bridges, Shana",MWF,12:20 PM,1:10 PM,T,
12629,COMS 3334 A,Communicating in the Workplace,3,"Spikes, Antonio",TR,11:00 AM,12:15 PM,T,
12630,COMS 3335 A,Interpersonal Communication,3,"Plew, Melissa",MWF,1:25 PM,2:15 PM,T,
12631,COMS 3338 A,Rhetorical Criticism,3,"Bridges, Shana",MW,2:30 PM,3:45 PM,T,
12632,COMS 4333 A,General Semantics,3,"Wheaton, Patrick",TR,9:30 AM,10:45 AM,T,
14253,CORE 2000 H00,Honors Core Capstone,1,"Caplinger, Christophe",T,11:00 AM,11:50 AM,T,
11593,COUN 7333 A,Counseling Skills,3,"Wells, Pamela",T,5:00 PM,7:45 PM,T,
11598,COUN 7337 B,Multicultural Counseling,3,"Farley-Smith, Kimberly",W,1:00 PM,3:45 PM,T,
11596,COUN 7337 A,Multicultural Counseling,3,"Farley-Smith, Kimberly",T,5:00 PM,7:45 PM,T,
11600,COUN 7437 A,Sch. Coun. Prog. Coor. & Curr.,3,"Cleveland, Richard",M,5:00 PM,7:45 PM,T,
11594,COUN 7333 B,Counseling Skills,3,"Cleveland, Richard",W,5:00 PM,7:45 PM,T,
11589,COUN 7234 A,Counseling Psychodiagnosis,3,"Fiori, Celeste",M,5:00 PM,7:45 PM,T,
11592,COUN 7234 B,Counseling Psychodiagnosis,3,"Fiori, Celeste",W,5:00 PM,7:45 PM,T,
13622,CRJU 2210 A,Introduction to Policing,3,"Staff, Unknown",TR,3:30 PM,4:45 PM,T,
12409,CRJU 7090 A,Topic: Mass Incarceration,3,"Gould, Laurie",T,2:00 PM,4:45 PM,T,
12430,CRJU 2010 A,Universal Justice,3,"Staff, Unknown",MWF,4:00 PM,4:50 PM,T,
12416,CRJU 3733 C,"Inequalities, Crime, & Justice",3,"Dawson, Akiv",TR,3:30 PM,4:45 PM,T,
12431,CRJU 1100 B,Intro to Criminal Justice,3,"Matory, Elizabeth",MW,10:10 AM,11:25 AM,T,
12420,CRJU 3431 B,Juvenile Justice,3,"Dean, Adam",TR,9:30 AM,10:45 AM,T,
12429,CRJU 2101 C,Prof Devel in Criminal Justice,3,"Matory, Elizabeth",MWF,1:25 PM,2:15 PM,T,
12418,CRJU 4231 A,Mental Health & the CJ System,3,"Brady, Caitlin",MW,2:30 PM,3:45 PM,T,
12411,CRJU 7437 A,Statistics for Social Science,3,"Williams, Joshua",M,5:30 PM,8:15 PM,T,
12422,CRJU 3233 B,Criminology,3,"Thompson, Kristina",MW,12:20 PM,1:35 PM,T,
12419,CRJU 3531 A,Victimology,3,"Posick, Chad",MW,4:00 PM,5:15 PM,T,
12421,CRJU 3420 B,Appl Stats in CJCR Research,3,"Confer, Leanne",TR,2:00 PM,3:15 PM,T,
12425,CRJU 3120 B,Ethics in Criminal Justice,3,"Corradi, Andrea",TR,12:30 PM,1:45 PM,T,
12424,CRJU 3133 A,Criminal Procedure,3,"Staff, Unknown",M,5:30 PM,8:15 PM,T,
12427,CRJU 2410 A,Introduction to Corrections,3,"Gould, Laurie",TR,9:30 AM,10:45 AM,T,
12417,CRJU 3535 A,Family Violence,3,"Dean, Adam",MWF,9:05 AM,9:55 AM,T,
12413,CRJU 5101 A,Global Cybersecurity,3,"Corradi, Andrea",TR,11:00 AM,12:15 PM,T,
12414,CRJU 4910 B,Senior Seminar CRJU & Crim,3,"Derlic, Dragana",MW,10:10 AM,11:25 AM,T,
12412,CRJU 5101G A,Global Cybersecurity,3,"Corradi, Andrea",TR,11:00 AM,12:15 PM,T,
12410,CRJU 7634 A,Victims & Victimology,3,"Posick, Chad",W,5:30 PM,8:15 PM,T,
12423,CRJU 3134 A,Investigations,3,"Staff, Unknown",W,5:30 PM,8:15 PM,T,
12426,CRJU 3110 A,Legal Process,3,"Matory, Elizabeth",TR,8:00 AM,9:15 AM,T,
12415,CRJU 4137 A,"Law, Justice, and Society",3,"Confer, Leanne",TR,11:00 AM,12:15 PM,T,
13617,CSCI 1301 D,Programming Principles I,4,"Farara, Joshua",F,12:20 PM,2:00 PM,T,
13617,CSCI 1301 D,Programming Principles I,4,"Farara, Joshua",MW,12:20 PM,2:00 PM,T,
13747,CSCI 5436 A,Distributed Web Systems Design,3,"Davasam, Nipun Manj",TR,11:00 AM,12:15 PM,T,
13729,CSCI 3331 A,Computer Architecture,3,"Zhang, Hong",TR,2:00 PM,3:15 PM,T,
13614,CSCI 1301 A,Programming Principles I,4,"Farara, Joshua",F,12:20 PM,2:00 PM,T,
13614,CSCI 1301 A,Programming Principles I,4,"Farara, Joshua",MW,12:20 PM,2:00 PM,T,
13660,CSCI 1302 H,HonorProgramming Principles II,3,"Farara, Joshua",F,2:30 PM,4:10 PM,T,
13660,CSCI 1302 H,HonorProgramming Principles II,3,"Farara, Joshua",MW,2:30 PM,4:10 PM,T,
13741,CSCI 5332 A,Data Comm and Networking,3,"Wang, Kai",MW,12:20 PM,1:35 PM,T,
14123,CSCI 7432 A,Algo Analysis & Data Str,3,"Xu, Yao",MW,4:00 PM,5:15 PM,T,
13656,CSCI 1302 D,Programming Principles II,3,"Farara, Joshua",F,2:30 PM,4:10 PM,T,
13656,CSCI 1302 D,Programming Principles II,3,"Farara, Joshua",MW,2:30 PM,4:10 PM,T,
13751,CSCI 5530 A,Computer Science Capstone,3,"Florin, Ryan",TR,3:30 PM,4:45 PM,T,
13739,CSCI 5090 A,Intro to Data Science,3,"Sazzed, Salim",MW,4:00 PM,5:15 PM,T,
14132,CSCI 7532 A,Advanced Software Engineering,3,"Florin, Ryan",R,5:30 PM,8:15 PM,T,
13756,CSCI 4322 A,Modern Software Development,3,"Florin, Ryan",TR,12:30 PM,1:45 PM,T,
13732,CSCI 3341 C,Intro to Operating Systems,3,"Wang, Kai",MW,2:30 PM,3:45 PM,T,
14176,CSCI 7536 A,Network and Computer Security,3,"Allen, Andrew",T,5:30 PM,8:15 PM,T,
13743,CSCI 5431 A,Computer Security,3,"Davasam, Nipun Manj",TR,12:30 PM,1:45 PM,T,
13673,CSCI 3230 A,Data Structures,3,"Rahman, M Arif Imt",MW,12:20 PM,1:35 PM,T,
13616,CSCI 1301 C,Programming Principles I,4,"Farara, Joshua",F,12:20 PM,2:00 PM,T,
13616,CSCI 1301 C,Programming Principles I,4,"Farara, Joshua",MW,12:20 PM,2:00 PM,T,
